ts,symbol,interval,open_time_utc,open,high,low,close,volume,close_time_utc,quote_volume,trades,source,feed_status,real_live_verified,claim_level
2026-06-25T18:15:17+00:00,BTCUSDT,15m,2026-06-25T18:15:00+00:00,59400.01,59411.41,59398.01,59402.0,2.61196,2026-06-25T18:29:59+00:00,155154.7460942,1396,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T18:30:58+00:00,BTCUSDT,15m,2026-06-25T18:30:00+00:00,59718.01,59718.02,59626.0,59628.63,11.44064,2026-06-25T18:44:59+00:00,682611.1094883,5152,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T18:45:24+00:00,BTCUSDT,15m,2026-06-25T18:45:00+00:00,59423.88,59428.23,59406.0,59428.23,4.8813,2026-06-25T18:59:59+00:00,290051.7598024,1523,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T19:01:21+00:00,BTCUSDT,15m,2026-06-25T19:00:00+00:00,59512.71,59516.0,59422.0,59476.01,65.33293,2026-06-25T19:14:59+00:00,3885238.4479338,7438,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T19:15:52+00:00,BTCUSDT,15m,2026-06-25T19:15:00+00:00,59242.01,59264.86,59234.68,59264.86,6.43248,2026-06-25T19:29:59+00:00,381118.3171862,2833,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T19:30:20+00:00,BTCUSDT,15m,2026-06-25T19:30:00+00:00,59348.04,59393.1,59344.49,59393.1,5.63628,2026-06-25T19:44:59+00:00,334618.1585536,2729,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T19:46:06+00:00,BTCUSDT,15m,2026-06-25T19:45:00+00:00,59301.99,59301.99,59240.5,59244.0,19.16461,2026-06-25T19:59:59+00:00,1135915.0649125,4599,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T20:00:22+00:00,BTCUSDT,15m,2026-06-25T20:00:00+00:00,59319.99,59374.0,59319.99,59366.0,17.17494,2026-06-25T20:14:59+00:00,1019095.1036146,3128,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T20:16:06+00:00,BTCUSDT,15m,2026-06-25T20:15:00+00:00,59580.0,59632.0,59580.0,59628.11,6.92031,2026-06-25T20:29:59+00:00,412584.9271085,3735,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T20:30:43+00:00,BTCUSDT,15m,2026-06-25T20:30:00+00:00,59628.0,59660.0,59628.0,59650.0,5.05164,2026-06-25T20:44:59+00:00,301321.3219479,1683,https://data-api.binance.vision,OK_KLINES_BTCUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
