ts,symbol,interval,open_time_utc,open,high,low,close,volume,close_time_utc,quote_volume,trades,source,feed_status,real_live_verified,claim_level
2026-06-25T09:18:13+00:00,LINKUSDT,15m,2026-06-25T08:15:00+00:00,7.523,7.523,7.513,7.521,7193.24,2026-06-25T08:29:59+00:00,54079.66337,314,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:13+00:00,LINKUSDT,15m,2026-06-25T08:30:00+00:00,7.521,7.521,7.512,7.519,3968.12,2026-06-25T08:44:59+00:00,29831.79366,262,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:13+00:00,LINKUSDT,15m,2026-06-25T08:45:00+00:00,7.519,7.52,7.5,7.507,14939.77,2026-06-25T08:59:59+00:00,112169.16744,604,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:13+00:00,LINKUSDT,15m,2026-06-25T09:00:00+00:00,7.508,7.517,7.506,7.51,3216.14,2026-06-25T09:14:59+00:00,24158.1764,387,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:13+00:00,LINKUSDT,15m,2026-06-25T09:15:00+00:00,7.509,7.511,7.507,7.507,1344.63,2026-06-25T09:29:59+00:00,10097.66351,89,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:30:16+00:00,LINKUSDT,15m,2026-06-25T09:30:00+00:00,7.49,7.49,7.49,7.49,66.42,2026-06-25T09:44:59+00:00,497.4858,6,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:52:45+00:00,LINKUSDT,15m,2026-06-25T09:45:00+00:00,7.495,7.499,7.492,7.495,289.63,2026-06-25T09:59:59+00:00,2170.71177,78,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:00:36+00:00,LINKUSDT,15m,2026-06-25T10:00:00+00:00,7.492,7.495,7.492,7.494,53.05,2026-06-25T10:14:59+00:00,397.55761,12,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:17:31+00:00,LINKUSDT,15m,2026-06-25T10:15:00+00:00,7.494,7.497,7.491,7.491,344.37,2026-06-25T10:29:59+00:00,2581.02284,40,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:30:42+00:00,LINKUSDT,15m,2026-06-25T10:30:00+00:00,7.472,7.473,7.472,7.473,246.61,2026-06-25T10:44:59+00:00,1842.79237,19,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:45:59+00:00,LINKUSDT,15m,2026-06-25T10:45:00+00:00,7.458,7.458,7.451,7.452,1221.21,2026-06-25T10:59:59+00:00,9104.72825,85,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T11:13:12+00:00,LINKUSDT,15m,2026-06-25T11:00:00+00:00,7.449,7.458,7.425,7.441,30310.17,2026-06-25T11:14:59+00:00,225423.74144,1506,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T11:16:07+00:00,LINKUSDT,15m,2026-06-25T11:15:00+00:00,7.46,7.465,7.456,7.456,2329.99,2026-06-25T11:29:59+00:00,17384.05407,168,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T11:31:41+00:00,LINKUSDT,15m,2026-06-25T11:30:00+00:00,7.439,7.445,7.439,7.445,709.79,2026-06-25T11:44:59+00:00,5282.87817,51,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T11:47:34+00:00,LINKUSDT,15m,2026-06-25T11:45:00+00:00,7.439,7.442,7.435,7.435,497.53,2026-06-25T11:59:59+00:00,3701.35501,58,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T12:01:08+00:00,LINKUSDT,15m,2026-06-25T12:00:00+00:00,7.441,7.445,7.434,7.434,622.83,2026-06-25T12:14:59+00:00,4632.62669,67,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T12:17:20+00:00,LINKUSDT,15m,2026-06-25T12:15:00+00:00,7.437,7.437,7.431,7.431,1118.92,2026-06-25T12:29:59+00:00,8318.93645,75,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T14:57:53+00:00,LINKUSDT,15m,2026-06-25T13:45:00+00:00,7.293,7.315,7.01,7.031,256175.71,2026-06-25T13:59:59+00:00,1825903.9027,16873,https://data-api.binance.vision,OK_KLINES_LINKUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
