ts,symbol,interval,open_time_utc,open,high,low,close,volume,close_time_utc,quote_volume,trades,source,feed_status,real_live_verified,claim_level
2026-06-25T09:18:13+00:00,LINKUSDT,5m,2026-06-25T08:55:00+00:00,7.508,7.51,7.5,7.507,3943.24,2026-06-25T08:59:59+00:00,29589.91028,197,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:13+00:00,LINKUSDT,5m,2026-06-25T09:00:00+00:00,7.508,7.514,7.506,7.513,1533.07,2026-06-25T09:04:59+00:00,11514.46789,145,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:13+00:00,LINKUSDT,5m,2026-06-25T09:05:00+00:00,7.513,7.517,7.509,7.513,1004.66,2026-06-25T09:09:59+00:00,7547.20519,143,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:13+00:00,LINKUSDT,5m,2026-06-25T09:10:00+00:00,7.512,7.515,7.51,7.51,678.41,2026-06-25T09:14:59+00:00,5096.50332,99,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:13+00:00,LINKUSDT,5m,2026-06-25T09:15:00+00:00,7.509,7.511,7.507,7.507,1344.63,2026-06-25T09:19:59+00:00,10097.66351,89,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:21:10+00:00,LINKUSDT,5m,2026-06-25T09:20:00+00:00,7.502,7.503,7.502,7.502,145.35,2026-06-25T09:24:59+00:00,1090.44459,20,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:25:14+00:00,LINKUSDT,5m,2026-06-25T09:25:00+00:00,7.488,7.488,7.487,7.487,42.34,2026-06-25T09:29:59+00:00,317.02718,8,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:30:15+00:00,LINKUSDT,5m,2026-06-25T09:30:00+00:00,7.49,7.49,7.49,7.49,66.42,2026-06-25T09:34:59+00:00,497.4858,6,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:35:50+00:00,LINKUSDT,5m,2026-06-25T09:35:00+00:00,7.488,7.489,7.487,7.487,87.81,2026-06-25T09:39:59+00:00,657.50019,19,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:40:46+00:00,LINKUSDT,5m,2026-06-25T09:40:00+00:00,7.488,7.488,7.488,7.488,174.68,2026-06-25T09:44:59+00:00,1308.00384,11,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:52:44+00:00,LINKUSDT,5m,2026-06-25T09:45:00+00:00,7.495,7.495,7.492,7.493,159.93,2026-06-25T09:49:59+00:00,1198.47491,44,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:52:44+00:00,LINKUSDT,5m,2026-06-25T09:50:00+00:00,7.493,7.499,7.493,7.495,129.7,2026-06-25T09:54:59+00:00,972.23686,34,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:56:25+00:00,LINKUSDT,5m,2026-06-25T09:55:00+00:00,7.494,7.495,7.491,7.495,165.1,2026-06-25T09:59:59+00:00,1237.02305,43,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:00:35+00:00,LINKUSDT,5m,2026-06-25T10:00:00+00:00,7.492,7.495,7.492,7.494,53.05,2026-06-25T10:04:59+00:00,397.55761,12,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:05:52+00:00,LINKUSDT,5m,2026-06-25T10:05:00+00:00,7.486,7.488,7.486,7.487,120.91,2026-06-25T10:09:59+00:00,905.19441,12,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:11:00+00:00,LINKUSDT,5m,2026-06-25T10:10:00+00:00,7.488,7.489,7.487,7.487,362.03,2026-06-25T10:14:59+00:00,2710.71192,26,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:17:30+00:00,LINKUSDT,5m,2026-06-25T10:15:00+00:00,7.494,7.497,7.491,7.491,344.37,2026-06-25T10:19:59+00:00,2581.02284,40,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:20:21+00:00,LINKUSDT,5m,2026-06-25T10:20:00+00:00,7.487,7.487,7.484,7.484,747.22,2026-06-25T10:24:59+00:00,5592.94556,29,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:25:08+00:00,LINKUSDT,5m,2026-06-25T10:25:00+00:00,7.476,7.476,7.476,7.476,0.0,2026-06-25T10:29:59+00:00,0.0,0,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:30:41+00:00,LINKUSDT,5m,2026-06-25T10:30:00+00:00,7.472,7.473,7.472,7.473,246.61,2026-06-25T10:34:59+00:00,1842.79237,19,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:35:35+00:00,LINKUSDT,5m,2026-06-25T10:35:00+00:00,7.472,7.474,7.471,7.474,289.31,2026-06-25T10:39:59+00:00,2161.97076,17,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:40:16+00:00,LINKUSDT,5m,2026-06-25T10:40:00+00:00,7.475,7.477,7.474,7.476,3250.1,2026-06-25T10:44:59+00:00,24297.29198,50,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:45:58+00:00,LINKUSDT,5m,2026-06-25T10:45:00+00:00,7.458,7.458,7.451,7.452,1221.21,2026-06-25T10:49:59+00:00,9104.72825,85,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:50:57+00:00,LINKUSDT,5m,2026-06-25T10:50:00+00:00,7.462,7.466,7.462,7.464,1065.46,2026-06-25T10:54:59+00:00,7953.36563,52,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T11:13:12+00:00,LINKUSDT,5m,2026-06-25T10:55:00+00:00,7.457,7.457,7.449,7.45,16309.71,2026-06-25T10:59:59+00:00,121559.38396,793,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T11:13:12+00:00,LINKUSDT,5m,2026-06-25T11:00:00+00:00,7.449,7.458,7.437,7.443,8323.34,2026-06-25T11:04:59+00:00,61996.73694,621,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T11:13:12+00:00,LINKUSDT,5m,2026-06-25T11:05:00+00:00,7.443,7.449,7.425,7.425,13504.0,2026-06-25T11:09:59+00:00,100380.89241,604,https://data-api.binance.vision,OK_KLINES_LINKUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
