ts,symbol,interval,open_time_utc,open,high,low,close,volume,close_time_utc,quote_volume,trades,source,feed_status,real_live_verified,claim_level
2026-06-25T09:18:04+00:00,ETHUSDT,15m,2026-06-25T08:15:00+00:00,1654.44,1654.57,1651.03,1653.42,1250.51,2026-06-25T08:29:59+00:00,2066711.051063,22745,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:04+00:00,ETHUSDT,15m,2026-06-25T08:30:00+00:00,1653.42,1653.7,1651.6,1653.44,1336.5468,2026-06-25T08:44:59+00:00,2208631.626274,15005,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:04+00:00,ETHUSDT,15m,2026-06-25T08:45:00+00:00,1653.44,1654.6,1651.51,1652.92,1325.6827,2026-06-25T08:59:59+00:00,2191399.684861,19593,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:04+00:00,ETHUSDT,15m,2026-06-25T09:00:00+00:00,1652.93,1655.41,1652.1,1653.64,1181.7647,2026-06-25T09:14:59+00:00,1954364.438734,14099,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:04+00:00,ETHUSDT,15m,2026-06-25T09:15:00+00:00,1653.65,1654.09,1653.04,1654.01,142.6661,2026-06-25T09:29:59+00:00,235928.837309,2032,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:30:07+00:00,ETHUSDT,15m,2026-06-25T09:30:00+00:00,1648.28,1648.28,1648.26,1648.28,8.1582,2026-06-25T09:44:59+00:00,13446.954212,61,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:52:36+00:00,ETHUSDT,15m,2026-06-25T09:45:00+00:00,1648.23,1649.14,1647.88,1648.3,288.2077,2026-06-25T09:59:59+00:00,475103.313673,5486,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:00:28+00:00,ETHUSDT,15m,2026-06-25T10:00:00+00:00,1648.89,1649.03,1648.69,1648.87,89.0429,2026-06-25T10:14:59+00:00,146822.562302,466,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:17:22+00:00,ETHUSDT,15m,2026-06-25T10:15:00+00:00,1648.46,1649.83,1648.11,1648.29,256.2509,2026-06-25T10:29:59+00:00,422502.240564,2085,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:30:33+00:00,ETHUSDT,15m,2026-06-25T10:30:00+00:00,1643.44,1644.19,1643.44,1643.56,289.5165,2026-06-25T10:44:59+00:00,475841.918644,1469,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T10:45:50+00:00,ETHUSDT,15m,2026-06-25T10:45:00+00:00,1636.92,1637.02,1633.6,1633.94,638.1608,2026-06-25T10:59:59+00:00,1043603.048337,5209,https://data-api.binance.vision,OK_KLINES_ETHUSDT_15m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
