ts,symbol,interval,open_time_utc,open,high,low,close,volume,close_time_utc,quote_volume,trades,source,feed_status,real_live_verified,claim_level
2026-06-25T09:18:03+00:00,ETHUSDT,1m,2026-06-25T09:14:00+00:00,1654.03,1654.57,1653.64,1653.64,83.4628,2026-06-25T09:14:59+00:00,138044.774451,1094,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:03+00:00,ETHUSDT,1m,2026-06-25T09:15:00+00:00,1653.65,1653.65,1653.04,1653.27,14.6024,2026-06-25T09:15:59+00:00,24141.615747,467,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:03+00:00,ETHUSDT,1m,2026-06-25T09:16:00+00:00,1653.27,1654.07,1653.26,1654.07,43.9669,2026-06-25T09:16:59+00:00,72697.462539,971,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:03+00:00,ETHUSDT,1m,2026-06-25T09:17:00+00:00,1654.07,1654.09,1653.65,1654.01,83.149,2026-06-25T09:17:59+00:00,137522.081895,584,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:03+00:00,ETHUSDT,1m,2026-06-25T09:18:00+00:00,1654.02,1654.02,1654.02,1654.02,0.645,2026-06-25T09:18:59+00:00,1066.8429,9,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:19:01+00:00,ETHUSDT,1m,2026-06-25T09:19:00+00:00,1652.69,1652.69,1652.69,1652.69,0.0854,2026-06-25T09:19:59+00:00,141.139726,3,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:21:01+00:00,ETHUSDT,1m,2026-06-25T09:20:00+00:00,1652.51,1652.77,1652.51,1652.69,26.5076,2026-06-25T09:20:59+00:00,43809.038839,388,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:21:01+00:00,ETHUSDT,1m,2026-06-25T09:21:00+00:00,1652.69,1652.69,1652.57,1652.57,0.4353,2026-06-25T09:21:59+00:00,719.400417,47,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:22:22+00:00,ETHUSDT,1m,2026-06-25T09:22:00+00:00,1649.72,1649.72,1648.39,1648.59,215.1479,2026-06-25T09:22:59+00:00,354747.66712,1455,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:23:43+00:00,ETHUSDT,1m,2026-06-25T09:23:00+00:00,1647.92,1649.27,1647.76,1649.27,108.5457,2026-06-25T09:23:59+00:00,178940.547516,2374,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:25:05+00:00,ETHUSDT,1m,2026-06-25T09:24:00+00:00,1648.48,1648.49,1647.97,1648.09,164.6883,2026-06-25T09:24:59+00:00,271430.282583,1480,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:25:05+00:00,ETHUSDT,1m,2026-06-25T09:25:00+00:00,1648.08,1648.09,1647.9,1647.9,0.8639,2026-06-25T09:25:59+00:00,1423.677227,132,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:26:13+00:00,ETHUSDT,1m,2026-06-25T09:26:00+00:00,1648.05,1648.21,1648.05,1648.21,6.3431,2026-06-25T09:26:59+00:00,10454.420864,173,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:27:32+00:00,ETHUSDT,1m,2026-06-25T09:27:00+00:00,1648.39,1648.4,1647.88,1648.03,116.902,2026-06-25T09:27:59+00:00,192674.026772,710,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:28:51+00:00,ETHUSDT,1m,2026-06-25T09:28:00+00:00,1648.39,1648.92,1648.3,1648.92,83.934,2026-06-25T09:28:59+00:00,138379.183418,1340,https://data-api.binance.vision,OK_KLINES_ETHUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
