ts,symbol,interval,open_time_utc,open,high,low,close,volume,close_time_utc,quote_volume,trades,source,feed_status,real_live_verified,claim_level
2026-06-25T09:18:01+00:00,BTCUSDT,1m,2026-06-25T09:14:00+00:00,61754.0,61763.19,61740.82,61740.82,9.45411,2026-06-25T09:14:59+00:00,583841.6803534,1419,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:01+00:00,BTCUSDT,1m,2026-06-25T09:15:00+00:00,61740.82,61755.51,61734.07,61739.68,3.77715,2026-06-25T09:15:59+00:00,233208.5153796,1785,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:01+00:00,BTCUSDT,1m,2026-06-25T09:16:00+00:00,61739.69,61762.0,61739.68,61761.99,4.78458,2026-06-25T09:16:59+00:00,295466.3439803,1748,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:01+00:00,BTCUSDT,1m,2026-06-25T09:17:00+00:00,61762.0,61766.34,61759.46,61759.46,3.54616,2026-06-25T09:17:59+00:00,219024.1760305,928,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:01+00:00,BTCUSDT,1m,2026-06-25T09:18:00+00:00,61759.46,61759.46,61759.46,61759.46,0.00474,2026-06-25T09:18:59+00:00,292.7398404,3,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:19:40+00:00,BTCUSDT,1m,2026-06-25T09:19:00+00:00,61725.99,61732.96,61725.99,61728.66,4.01439,2026-06-25T09:19:59+00:00,247801.5848596,770,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:20:59+00:00,BTCUSDT,1m,2026-06-25T09:20:00+00:00,61737.42,61737.43,61728.66,61728.68,3.21509,2026-06-25T09:20:59+00:00,198483.395498,790,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:22:20+00:00,BTCUSDT,1m,2026-06-25T09:21:00+00:00,61728.67,61728.68,61682.97,61682.98,8.45474,2026-06-25T09:21:59+00:00,521741.6837937,2553,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:22:20+00:00,BTCUSDT,1m,2026-06-25T09:22:00+00:00,61682.97,61682.98,61670.27,61670.27,0.9734,2026-06-25T09:22:59+00:00,60036.4030575,944,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:23:41+00:00,BTCUSDT,1m,2026-06-25T09:23:00+00:00,61614.32,61686.14,61614.32,61686.13,10.08926,2026-06-25T09:23:59+00:00,622003.7772853,2762,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:25:03+00:00,BTCUSDT,1m,2026-06-25T09:24:00+00:00,61665.99,61665.99,61660.02,61660.02,3.41893,2026-06-25T09:24:59+00:00,210818.1728992,690,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:25:03+00:00,BTCUSDT,1m,2026-06-25T09:25:00+00:00,61660.01,61660.02,61660.01,61660.01,0.12583,2026-06-25T09:25:59+00:00,7758.6790601,15,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:26:11+00:00,BTCUSDT,1m,2026-06-25T09:26:00+00:00,61644.96,61649.29,61644.96,61649.29,0.52938,2026-06-25T09:26:59+00:00,32634.3295118,134,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:27:30+00:00,BTCUSDT,1m,2026-06-25T09:27:00+00:00,61674.03,61674.04,61666.0,61669.22,1.57541,2026-06-25T09:27:59+00:00,97157.2543533,541,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:28:49+00:00,BTCUSDT,1m,2026-06-25T09:28:00+00:00,61683.52,61702.58,61682.88,61702.57,3.43308,2026-06-25T09:28:59+00:00,211779.7475442,1195,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:30:03+00:00,BTCUSDT,1m,2026-06-25T09:29:00+00:00,61712.82,61716.0,61696.0,61696.01,9.26911,2026-06-25T09:29:59+00:00,571946.9652137,1928,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:30:03+00:00,BTCUSDT,1m,2026-06-25T09:30:00+00:00,61696.0,61696.01,61696.0,61696.01,0.03126,2026-06-25T09:30:59+00:00,1928.6170763,11,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:31:39+00:00,BTCUSDT,1m,2026-06-25T09:31:00+00:00,61760.21,61760.21,61700.63,61700.63,3.06943,2026-06-25T09:31:59+00:00,189479.3887383,2148,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:33:00+00:00,BTCUSDT,1m,2026-06-25T09:32:00+00:00,61688.73,61724.0,61688.73,61724.0,7.2592,2026-06-25T09:32:59+00:00,447925.5592967,1598,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:33:00+00:00,BTCUSDT,1m,2026-06-25T09:33:00+00:00,61724.0,61724.0,61724.0,61724.0,0.0,2026-06-25T09:33:59+00:00,0.0,0,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:34:21+00:00,BTCUSDT,1m,2026-06-25T09:34:00+00:00,61737.99,61745.55,61737.99,61745.55,2.49014,2026-06-25T09:34:59+00:00,153741.2476093,244,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:35:39+00:00,BTCUSDT,1m,2026-06-25T09:35:00+00:00,61733.56,61733.86,61733.56,61733.56,2.61764,2026-06-25T09:35:59+00:00,161596.6805621,443,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:37:00+00:00,BTCUSDT,1m,2026-06-25T09:36:00+00:00,61712.99,61744.31,61712.99,61744.31,4.09651,2026-06-25T09:36:59+00:00,252872.7110538,990,https://data-api.binance.vision,OK_KLINES_BTCUSDT_1m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
