ts,symbol,interval,open_time_utc,open,high,low,close,volume,close_time_utc,quote_volume,trades,source,feed_status,real_live_verified,claim_level
2026-06-25T09:18:08+00:00,XRPUSDT,5m,2026-06-25T08:55:00+00:00,1.0839,1.084,1.0827,1.083,107901.1,2026-06-25T08:59:59+00:00,116895.9631,673,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:08+00:00,XRPUSDT,5m,2026-06-25T09:00:00+00:00,1.0831,1.0839,1.0827,1.0837,102977.5,2026-06-25T09:04:59+00:00,111578.89521,815,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:08+00:00,XRPUSDT,5m,2026-06-25T09:05:00+00:00,1.0838,1.0838,1.0825,1.083,170296.8,2026-06-25T09:09:59+00:00,184421.29804,765,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:08+00:00,XRPUSDT,5m,2026-06-25T09:10:00+00:00,1.083,1.0837,1.0829,1.0834,71575.1,2026-06-25T09:14:59+00:00,77546.74728,499,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:18:08+00:00,XRPUSDT,5m,2026-06-25T09:15:00+00:00,1.0834,1.0839,1.0832,1.0835,50976.5,2026-06-25T09:19:59+00:00,55237.82284,357,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:21:06+00:00,XRPUSDT,5m,2026-06-25T09:20:00+00:00,1.0834,1.0835,1.0832,1.0832,22788.7,2026-06-25T09:24:59+00:00,24688.44252,81,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:25:10+00:00,XRPUSDT,5m,2026-06-25T09:25:00+00:00,1.0818,1.0818,1.0816,1.0816,5187.9,2026-06-25T09:29:59+00:00,5612.18825,35,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:30:10+00:00,XRPUSDT,5m,2026-06-25T09:30:00+00:00,1.082,1.082,1.0819,1.082,317.2,2026-06-25T09:34:59+00:00,343.189,6,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:35:46+00:00,XRPUSDT,5m,2026-06-25T09:35:00+00:00,1.0812,1.0814,1.0809,1.0809,19606.0,2026-06-25T09:39:59+00:00,21198.88253,137,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
2026-06-25T09:40:41+00:00,XRPUSDT,5m,2026-06-25T09:40:00+00:00,1.081,1.0811,1.081,1.081,42689.4,2026-06-25T09:44:59+00:00,46149.77787,86,https://data-api.binance.vision,OK_KLINES_XRPUSDT_5m_5,True,CANDLE_HARVEST_PUBLIC_MARKET_DATA_ONLY_NOT_EDGE_PROOF
